Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ES-2015-1244060,42324,42329,Standard Class,SV-20935,Susan Vittorini,Consumer,Helsinki,Uusimaa,Finland,North,FUR-CH-10002974,Furniture,Chairs,"SAFCO Rocking Chair, Red",404.73,3,0,20.16
ES-2015-1244060,42324,42329,Standard Class,SV-20935,Susan Vittorini,Consumer,Helsinki,Uusimaa,Finland,North,OFF-BI-10003058,Office Supplies,Binders,"Acco Binder Covers, Economy",26.64,2,0,10.92
ES-2015-3524149,42256,42261,Second Class,AR-10510,Andrew Roberts,Consumer,Toulon,Provence-Alpes-Côte d'Azur,France,Central,FUR-CH-10004676,Furniture,Chairs,"Office Star Rocking Chair, Black",1121.688,9,0.1,124.578
ES-2015-2324896,42232,42232,Same Day,FC-14245,Frank Carlisle,Home Office,Manchester,England,United Kingdom,North,OFF-BI-10004195,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",96.84,2,0,29.04
ES-2015-1748043,42163,42168,Standard Class,NC-18415,Nathan Cano,Consumer,Mannheim,Baden-Württemberg,Germany,Central,OFF-BI-10001124,Office Supplies,Binders,"Ibico Binder Covers, Clear",39.33,3,0,2.7
ES-2015-4093113,42335,42338,First Class,HM-14860,Harry Marie,Corporate,Florence,Tuscany,Italy,South,TEC-MA-10002771,Technology,Machines,"StarTech Inkjet, White",538.056,3,0.4,35.856
ES-2015-4093113,42335,42338,First Class,HM-14860,Harry Marie,Corporate,Florence,Tuscany,Italy,South,TEC-AC-10002670,Technology,Accessories,"Logitech Mouse, Erganomic",54.18,2,0,12.42
ES-2015-4093113,42335,42338,First Class,HM-14860,Harry Marie,Corporate,Florence,Tuscany,Italy,South,TEC-PH-10000292,Technology,Phones,"Samsung Office Telephone, Full Size",119.718,3,0.4,-22.032
ES-2015-1550182,42239,42243,Standard Class,BP-11290,Beth Paige,Consumer,Cavaillon,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",20.97,3,0,10.26
ES-2015-2962852,42312,42314,Second Class,RD-19585,Rob Dowd,Consumer,Murcia,Murcia,Spain,South,OFF-AP-10004183,Office Supplies,Appliances,"Breville Microwave, Red",1206.84,4,0,108.6
ES-2015-2542728,42317,42321,Standard Class,SR-20425,Sharelle Roach,Home Office,Ercolano,Campania,Italy,South,OFF-LA-10001265,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",42.3,5,0,16.05
ES-2015-2542728,42317,42321,Standard Class,SR-20425,Sharelle Roach,Home Office,Ercolano,Campania,Italy,South,OFF-SU-10004911,Office Supplies,Supplies,"Acme Shears, High Speed",349.44,7,0,174.72
ES-2015-4688304,42359,42363,Second Class,TB-21625,Trudy Brown,Consumer,Bayonne,Aquitaine-Limousin-Poitou-Charentes,France,Central,FUR-CH-10002830,Furniture,Chairs,"Office Star Rocking Chair, Red",380.457,3,0.1,130.977
ES-2015-4688304,42359,42363,Second Class,TB-21625,Trudy Brown,Consumer,Bayonne,Aquitaine-Limousin-Poitou-Charentes,France,Central,FUR-BO-10001324,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",705.348,4,0.1,101.868
ES-2015-3893444,42065,42069,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,Berlin,Berlin,Germany,Central,OFF-AP-10002568,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",364.416,8,0.2,45.456
ES-2015-3893444,42065,42069,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,Berlin,Berlin,Germany,Central,OFF-ST-10000875,Office Supplies,Storage,"Smead Shelving, Single Width",117.504,3,0.2,36.684
ES-2015-3893444,42065,42069,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,Berlin,Berlin,Germany,Central,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",63.36,3,0.2,23.76
ES-2015-3721082,42095,42099,Standard Class,LB-16735,Larry Blacks,Consumer,Geneva,Geneva,Switzerland,Central,FUR-FU-10001252,Furniture,Furnishings,"Eldon Clock, Erganomic",110.28,2,0,37.44
ES-2015-3721082,42095,42099,Standard Class,LB-16735,Larry Blacks,Consumer,Geneva,Geneva,Switzerland,Central,OFF-AR-10002433,Office Supplies,Art,"Stanley Pens, Easy-Erase",20.64,2,0,9.06
IT-2015-4685233,42214,42218,Standard Class,SG-20605,Speros Goranitis,Consumer,The Hague,South Holland,Netherlands,Central,FUR-BO-10000684,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",73.65,1,0.5,-63.36
ES-2015-1630549,42183,42188,Standard Class,JM-15580,Jill Matthias,Consumer,Roanne,Auvergne-Rhône-Alpes,France,Central,OFF-LA-10003283,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",16.5,2,0,2.28
ES-2015-2886437,42250,42252,First Class,TS-21655,Trudy Schmidt,Consumer,Vienna,Vienna,Austria,Central,OFF-AR-10003651,Office Supplies,Art,"Sanford Pens, Easy-Erase",68.22,6,0,15.66
ES-2015-2886437,42250,42252,First Class,TS-21655,Trudy Schmidt,Consumer,Vienna,Vienna,Austria,Central,OFF-BI-10003705,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",147.96,3,0,16.2
ES-2015-2886437,42250,42252,First Class,TS-21655,Trudy Schmidt,Consumer,Vienna,Vienna,Austria,Central,OFF-SU-10001992,Office Supplies,Supplies,"Stiletto Ruler, Serrated",23.16,2,0,7.62
ES-2015-3227800,42065,42069,Standard Class,JF-15490,Jeremy Farry,Consumer,Rome,Lazio,Italy,South,OFF-BI-10003650,Office Supplies,Binders,"Ibico Index Tab, Clear",17.82,2,0,3.18
ES-2015-5178055,42113,42117,Standard Class,DR-12880,Dan Reichenbach,Corporate,Hamburg,Hamburg,Germany,Central,OFF-ST-10002042,Office Supplies,Storage,"Fellowes Folders, Industrial",48.384,2,0.1,6.984
ES-2015-5178055,42113,42117,Standard Class,DR-12880,Dan Reichenbach,Corporate,Hamburg,Hamburg,Germany,Central,OFF-LA-10001607,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",64.8,6,0,32.4
ES-2015-5178055,42113,42117,Standard Class,DR-12880,Dan Reichenbach,Corporate,Hamburg,Hamburg,Germany,Central,OFF-SU-10003211,Office Supplies,Supplies,"Acme Ruler, Steel",80.55,5,0,24.15
ES-2015-5178055,42113,42117,Standard Class,DR-12880,Dan Reichenbach,Corporate,Hamburg,Hamburg,Germany,Central,OFF-BI-10000115,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",30.6,5,0,1.2
ES-2015-4816650,42299,42305,Standard Class,YS-21880,Yana Sorensen,Corporate,Helsinki,Uusimaa,Finland,North,OFF-PA-10004267,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",117.18,6,0,32.76
ES-2015-4816650,42299,42305,Standard Class,YS-21880,Yana Sorensen,Corporate,Helsinki,Uusimaa,Finland,North,OFF-AR-10001777,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",247.5,5,0,81.6
ES-2015-4816650,42299,42305,Standard Class,YS-21880,Yana Sorensen,Corporate,Helsinki,Uusimaa,Finland,North,FUR-FU-10000225,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",292.68,6,0,14.58
ES-2015-4188705,42219,42223,Standard Class,NL-18310,Nancy Lomonaco,Home Office,Cestas,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-LA-10001413,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",22.74,2,0,6.36
ES-2015-1590255,42339,42345,Standard Class,RH-19495,Rick Hansen,Consumer,Mijas,Andalusía,Spain,South,OFF-SU-10000304,Office Supplies,Supplies,"Kleencut Ruler, Serrated",82.08,8,0,20.4
IT-2015-5951216,42017,42024,Standard Class,SC-20800,Stuart Calhoun,Consumer,Gothenburg,Västra Götaland,Sweden,North,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",30.9,5,0.5,-13.65
ES-2015-1436413,42082,42086,Standard Class,EN-13780,Edward Nazzal,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,Central,OFF-ST-10001213,Office Supplies,Storage,"Smead Shelving, Industrial",177.876,4,0.1,27.636
ES-2015-1930667,42235,42237,Second Class,GH-14410,Gary Hansen,Home Office,London,England,United Kingdom,North,TEC-MA-10003326,Technology,Machines,"StarTech Calculator, Durable",72.144,2,0.1,3.984
ES-2015-1930667,42235,42237,Second Class,GH-14410,Gary Hansen,Home Office,London,England,United Kingdom,North,OFF-FA-10002728,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",25.11,2,0.1,9.99
IT-2015-3053644,42132,42137,Second Class,DA-13450,Dianna Arnett,Home Office,Amsterdam,North Holland,Netherlands,Central,OFF-BI-10004328,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",171.36,7,0.5,-48.09
IT-2015-3270900,42339,42340,First Class,AW-10840,Anthony Witt,Consumer,Amsterdam,North Holland,Netherlands,Central,FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat, Adjustable",87.03,3,0.5,-45.27
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,OFF-FA-10001097,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",5.745,1,0.5,-5.655
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,OFF-EN-10004604,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",46.725,5,0.5,-3.825
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,TEC-PH-10001470,Technology,Phones,"Cisco Office Telephone, with Caller ID",80.46,2,0.5,-59.58
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,TEC-PH-10000458,Technology,Phones,"Nokia Office Telephone, Full Size",166.05,5,0.5,-83.1
IT-2015-1396210,42309,42313,Second Class,RB-19465,Rick Bensley,Home Office,Zurich,Zürich,Switzerland,Central,OFF-ST-10000922,Office Supplies,Storage,"Eldon File Cart, Blue",253.92,2,0,5.04
ES-2015-1418466,42170,42174,Second Class,SW-20245,Scot Wooten,Consumer,Bamberg,Bavaria,Germany,Central,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",58.44,2,0,7.56
ES-2015-1418466,42170,42174,Second Class,SW-20245,Scot Wooten,Consumer,Bamberg,Bavaria,Germany,Central,OFF-ST-10002151,Office Supplies,Storage,"Eldon Box, Blue",36.936,4,0.1,6.456
ES-2015-1418466,42170,42174,Second Class,SW-20245,Scot Wooten,Consumer,Bamberg,Bavaria,Germany,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",219.6,4,0,39.48
IT-2015-4429506,42359,42363,Standard Class,RS-19765,Roland Schwarz,Corporate,Stockholm,Stockholm,Sweden,North,OFF-AR-10000444,Office Supplies,Art,"BIC Highlighters, Blue",18.93,2,0.5,-3.81
ES-2015-1637634,42085,42090,Standard Class,EJ-13720,Ed Jacobs,Consumer,Stavanger,Rogaland,Norway,North,FUR-FU-10002017,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",131.58,3,0,9.18
ES-2015-1637634,42085,42090,Standard Class,EJ-13720,Ed Jacobs,Consumer,Stavanger,Rogaland,Norway,North,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",49.68,3,0,2.97
IT-2015-5001014,42143,42150,Standard Class,EJ-13720,Ed Jacobs,Consumer,Quartu Sant'Elena,Sardinia,Italy,South,OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width",43.2,3,0.4,-20.16
ES-2015-3356037,42351,42356,Standard Class,TB-21280,Toby Braunhardt,Consumer,Peterborough,England,United Kingdom,North,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",27.63,1,0,4.14
IT-2015-5956746,42226,42230,Standard Class,CR-12625,Corey Roper,Home Office,Parma,Emilia-Romagna,Italy,South,FUR-FU-10004604,Furniture,Furnishings,"Deflect-O Clock, Erganomic",48.93,1,0,4.38
IT-2015-5910162,42331,42338,Standard Class,SS-20515,Shirley Schmidt,Home Office,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-SU-10003160,Office Supplies,Supplies,"Acme Ruler, High Speed",25.065,3,0.5,-23.085
IT-2015-5910162,42331,42338,Standard Class,SS-20515,Shirley Schmidt,Home Office,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-ST-10001818,Office Supplies,Storage,"Smead Trays, Blue",58.176,3,0.6,-68.364
ES-2015-5263174,42087,42091,Standard Class,DB-13270,Deborah Brumfield,Home Office,Stralsund,Mecklenburg-Vorpommern,Germany,Central,OFF-PA-10003868,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",193.32,4,0,7.68
ES-2015-5263174,42087,42091,Standard Class,DB-13270,Deborah Brumfield,Home Office,Stralsund,Mecklenburg-Vorpommern,Germany,Central,FUR-FU-10001438,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",769.65,7,0,84.63
IT-2015-4045107,42247,42254,Standard Class,MG-17875,Michael Grace,Home Office,Dublin,Dublin,Ireland,North,TEC-CO-10003965,Technology,Copiers,"Brother Ink, Laser",220.95,3,0.5,-220.95
IT-2015-4045107,42247,42254,Standard Class,MG-17875,Michael Grace,Home Office,Dublin,Dublin,Ireland,North,OFF-SU-10002710,Office Supplies,Supplies,"Fiskars Trimmer, High Speed",84.6,4,0.5,-59.28
IT-2015-3202706,42213,42215,First Class,EM-14095,Eudokia Martin,Corporate,Genoa,Liguria,Italy,South,TEC-PH-10002564,Technology,Phones,"Motorola Signal Booster, Full Size",173.304,2,0.4,-69.336
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,TEC-AC-10000929,Technology,Accessories,"Belkin Mouse, Bluetooth",81.42,2,0,39.06
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-SU-10000906,Office Supplies,Supplies,"Fiskars Shears, High Speed",666.96,14,0,326.76
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-ST-10000952,Office Supplies,Storage,"Smead File Cart, Blue",229.446,2,0.1,-22.974
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-FA-10000411,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",33.66,2,0,10.08
ES-2015-2187197,42256,42256,Same Day,DP-13165,David Philippe,Consumer,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-AP-10002361,Office Supplies,Appliances,"Hoover Microwave, Red",1666.656,6,0.1,185.076
ES-2015-2187197,42256,42256,Same Day,DP-13165,David Philippe,Consumer,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-BI-10004227,Office Supplies,Binders,"Avery Binding Machine, Economy",97.68,2,0,11.7
ES-2015-4821517,42192,42196,Standard Class,MP-17470,Mark Packer,Home Office,Gronau,North Rhine-Westphalia,Germany,Central,OFF-ST-10003764,Office Supplies,Storage,"Tenex Box, Industrial",76.41,5,0.1,31.41
IT-2015-3270900,42339,42340,First Class,AW-10840,Anthony Witt,Consumer,Amsterdam,North Holland,Netherlands,Central,TEC-CO-10000556,Technology,Copiers,"HP Wireless Fax, Laser",1440.84,8,0.5,-1268.04
IT-2015-3270900,42339,42340,First Class,AW-10840,Anthony Witt,Consumer,Amsterdam,North Holland,Netherlands,Central,OFF-FA-10004605,Office Supplies,Fasteners,"OIC Clamps, Assorted Sizes",17.22,2,0.5,-4.86
IT-2015-1111988,42344,42349,Standard Class,XP-21865,Xylona Preis,Consumer,Copenhagen,Hovedstaden,Denmark,North,OFF-SU-10002379,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",40.995,3,0.5,-37.755
IT-2015-1111988,42344,42349,Standard Class,XP-21865,Xylona Preis,Consumer,Copenhagen,Hovedstaden,Denmark,North,TEC-MA-10003743,Technology,Machines,"StarTech Printer, Durable",640.725,5,0.5,-538.275
ES-2015-4257071,42236,42242,Standard Class,PS-18970,Paul Stevenson,Home Office,Wooler,England,United Kingdom,North,OFF-BI-10001639,Office Supplies,Binders,"Acco Binder, Economy",75.75,5,0,10.5
ES-2015-4939443,42008,42012,Standard Class,AP-10915,Arthur Prichep,Consumer,Valence,Auvergne-Rhône-Alpes,France,Central,OFF-AR-10001546,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",139.77,3,0,20.88
ES-2015-4240706,42117,42121,Standard Class,BS-11590,Brendan Sweed,Corporate,Sannois,Ile-de-France,France,Central,TEC-PH-10004263,Technology,Phones,"Cisco Signal Booster, with Caller ID",645.2775,5,0.15,75.8775
ES-2015-4240706,42117,42121,Standard Class,BS-11590,Brendan Sweed,Corporate,Sannois,Ile-de-France,France,Central,OFF-LA-10001618,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable",17.52,2,0,2.76
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,OFF-EN-10003737,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",189.72,4,0,68.28
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless",583.92,4,0,262.68
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,TEC-MA-10002931,Technology,Machines,"Konica Receipt Printer, Red",597,5,0,184.95
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,FUR-BO-10004914,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",143.37,1,0,31.53
ES-2015-4154564,42225,42231,Standard Class,VP-21730,Victor Preis,Home Office,Courbevoie,Ile-de-France,France,Central,OFF-BI-10002674,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",37.08,3,0,16.65
IT-2015-3675195,42242,42248,Standard Class,TS-21655,Trudy Schmidt,Consumer,Amsterdam,North Holland,Netherlands,Central,OFF-EN-10004120,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",10.005,1,0.5,-5.025
ES-2015-2535754,42072,42077,Standard Class,LW-17215,Luke Weiss,Consumer,Baden-Baden,Baden-Württemberg,Germany,Central,OFF-FA-10000670,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",117.18,7,0,15.12
ES-2015-3897276,42340,42344,Standard Class,NF-18475,Neil Französisch,Home Office,Horsey,England,United Kingdom,North,OFF-EN-10002789,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",173.61,9,0,10.26
ES-2015-5444769,42162,42166,Standard Class,EH-14005,Erica Hernandez,Home Office,London,England,United Kingdom,North,FUR-TA-10004680,Furniture,Tables,"Lesro Wood Table, Fully Assembled",1266.03,3,0.1,323.46
IT-2015-2660642,42135,42137,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-PA-10004267,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",39.06,4,0.5,-17.22
IT-2015-2660642,42135,42137,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",43.83,3,0.5,-32.49
IT-2015-2660642,42135,42137,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-ST-10002566,Office Supplies,Storage,"Tenex Lockers, Wire Frame",609.66,6,0.5,-231.84
ES-2015-3284889,42262,42269,Standard Class,LW-16990,Lindsay Williams,Corporate,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,France,Central,TEC-AC-10000007,Technology,Accessories,"SanDisk Router, USB",256.56,1,0,107.73
ES-2015-4410046,42071,42072,First Class,TS-21340,Toby Swindell,Consumer,Paris,Ile-de-France,France,Central,OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase",107.94,2,0,36.66
ES-2015-1962134,42346,42353,Standard Class,PG-18820,Patrick Gardner,Consumer,Magdeburg,Saxony-Anhalt,Germany,Central,FUR-FU-10001691,Furniture,Furnishings,"Deflect-O Photo Frame, Black",155.7,3,0,34.2
ES-2015-3654318,42178,42181,First Class,AR-10405,Allen Rosenblatt,Corporate,Vienna,Vienna,Austria,Central,OFF-FA-10000520,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",13.62,1,0,6.51
ES-2015-3654318,42178,42181,First Class,AR-10405,Allen Rosenblatt,Corporate,Vienna,Vienna,Austria,Central,OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear",196.92,4,0,78.72
IT-2015-4311428,42267,42272,Standard Class,Dp-13240,Dean percer,Home Office,Cumbernauld,Scotland,United Kingdom,North,OFF-AR-10003651,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",81.27,3,0,40.59
ES-2015-3634665,42131,42135,Standard Class,HL-15040,Hunter Lopez,Consumer,Gien,Centre-Val de Loire,France,Central,FUR-FU-10001200,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",151.38,3,0,2.97
IT-2015-3424830,42093,42099,Standard Class,SW-20350,Sean Wendt,Home Office,Hanover,Lower Saxony,Germany,Central,OFF-LA-10002733,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",8.07,2,0.5,-5.85
IT-2015-2204228,42134,42139,Standard Class,PF-19120,Peter Fuller,Consumer,Stockholm,Stockholm,Sweden,North,OFF-AR-10001578,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",25.83,2,0.5,-7.77
ES-2015-5965144,42312,42317,Standard Class,GT-14755,Guy Thornton,Consumer,Hamburg,Hamburg,Germany,Central,TEC-MA-10002712,Technology,Machines,"Okidata Printer, Wireless",537,2,0,144.96
ES-2015-5965144,42312,42317,Standard Class,GT-14755,Guy Thornton,Consumer,Hamburg,Hamburg,Germany,Central,FUR-FU-10004689,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",181.17,9,0,36.18
ES-2015-2880425,42359,42363,Second Class,CD-11920,Carlos Daly,Consumer,Barcelona,Catalonia,Spain,South,OFF-BI-10003616,Office Supplies,Binders,"Avery Binding Machine, Clear",96.6,2,0,11.58
ES-2015-5125239,42340,42345,Standard Class,MG-17875,Michael Grace,Home Office,Genk,Limburg,Belgium,Central,TEC-AC-10001258,Technology,Accessories,"Belkin Router, Erganomic",1795.92,7,0,843.99
ES-2015-5827080,42229,42232,First Class,JP-15520,Jeremy Pistek,Consumer,London,England,United Kingdom,North,OFF-AR-10002116,Office Supplies,Art,"BIC Pens, Fluorescent",41.958,3,0.1,10.638
ES-2015-1276768,42169,42174,Standard Class,JO-15145,Jack O'Briant,Corporate,Thonon-les-Bains,Auvergne-Rhône-Alpes,France,Central,FUR-BO-10000895,Furniture,Bookcases,"Sauder Corner Shelving, Metal",264.168,2,0.1,55.728
ES-2015-1276768,42169,42174,Standard Class,JO-15145,Jack O'Briant,Corporate,Thonon-les-Bains,Auvergne-Rhône-Alpes,France,Central,FUR-BO-10000847,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",437.724,4,0.1,165.324
IT-2015-5233011,42095,42101,Standard Class,TS-21370,Todd Sumrall,Corporate,Gothenburg,Västra Götaland,Sweden,North,FUR-FU-10003046,Furniture,Furnishings,"Advantus Photo Frame, Durable",40.008,2,0.6,-44.052
ES-2015-3108517,42157,42162,Standard Class,MH-17620,Matt Hagelstein,Corporate,Durrus,Cork,Ireland,North,OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",27.99,2,0.5,-9.57
ES-2015-3108517,42157,42162,Standard Class,MH-17620,Matt Hagelstein,Corporate,Durrus,Cork,Ireland,North,OFF-EN-10002849,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",25.23,1,0.5,-5.58
ES-2015-3108517,42157,42162,Standard Class,MH-17620,Matt Hagelstein,Corporate,Durrus,Cork,Ireland,North,FUR-BO-10004254,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",1029.375,5,0.5,-247.125
IT-2015-1181278,42045,42045,Same Day,PL-18925,Paul Lucas,Home Office,Hanover,Lower Saxony,Germany,Central,OFF-BI-10000894,Office Supplies,Binders,"Avery Binder Covers, Clear",26.325,5,0.5,-14.325
ES-2015-5158376,42028,42030,Second Class,JS-15940,Joni Sundaresam,Home Office,Gela,Sicily,Italy,South,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",27.63,1,0,4.14
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,OFF-AR-10000091,Office Supplies,Art,"BIC Highlighters, Water Color",66.33,3,0,11.88
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,TEC-PH-10004271,Technology,Phones,"Cisco Speaker Phone, VoIP",692.85,5,0,228.6
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,OFF-PA-10001445,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor",186.36,4,0,89.4
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,OFF-LA-10002559,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical",26.1,3,0,11.97
ES-2015-1205554,42309,42311,First Class,PF-19225,Phillip Flathmann,Consumer,Pozzuoli,Campania,Italy,South,OFF-SU-10004244,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",81.9,3,0,3.24
ES-2015-2417338,42369,42373,Standard Class,SG-20470,Sheri Gordon,Consumer,Madrid,Madrid,Spain,South,TEC-MA-10002660,Technology,Machines,"Epson Phone, White",142.884,2,0.1,44.424
IT-2015-3667641,42141,42146,Standard Class,WB-21850,William Brown,Consumer,Dublin,Dublin,Ireland,North,OFF-AP-10001847,Office Supplies,Appliances,"Breville Toaster, Red",115.065,3,0.5,-39.195
IT-2015-1181278,42045,42045,Same Day,PL-18925,Paul Lucas,Home Office,Hanover,Lower Saxony,Germany,Central,OFF-ST-10001554,Office Supplies,Storage,"Tenex File Cart, Industrial",214.608,4,0.6,-220.032
ES-2015-3421954,42330,42336,Standard Class,NC-18340,Nat Carroll,Consumer,Antibes,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10003702,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",50.76,4,0,23.28
ES-2015-3421954,42330,42336,Standard Class,NC-18340,Nat Carroll,Consumer,Antibes,Provence-Alpes-Côte d'Azur,France,Central,OFF-SU-10003739,Office Supplies,Supplies,"Elite Box Cutter, Steel",68.58,2,0,26.7
IT-2015-4546695,42012,42018,Standard Class,DP-13000,Darren Powers,Consumer,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,France,Central,FUR-BO-10003103,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",986.904,6,0.6,-1011.636
IT-2015-4546695,42012,42018,Standard Class,DP-13000,Darren Powers,Consumer,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",115.8,5,0.5,-55.65
